datetime,temp,humidity,precip,windgust,windspeed,cloudcover,visibility,uvindex,solarradiation,pressure,weather
00:00:00,24.9,95.73,0.0,14.8,0.0,44.0,10.0,0.0,0.0,1009.3,cerah
01:00:00,24.8,95.42,0.0,15.8,3.6,44.0,10.0,0.0,0.0,1008.4,cerah
02:00:00,24.8,95.42,0.0,16.6,0.8,44.0,10.0,0.0,0.0,1008.2,cerah
03:00:00,25.0,94.19,0.0,16.9,3.6,27.7,10.0,0.0,0.0,1007.0,cerah
04:00:00,24.7,95.73,0.0,18.7,3.6,44.0,10.0,0.0,0.0,1007.3,cerah
05:00:00,24.6,95.1,0.0,20.9,3.6,44.0,10.0,0.0,0.0,1007.7,cerah
06:00:00,25.2,91.77,0.0,20.9,9.4,44.0,10.0,0.0,0.0,1008.3,cerah
07:00:00,25.2,92.68,0.0,19.4,4.4,54.8,10.0,0.0,13.8,1008.5,berawan
08:00:00,27.8,83.76,0.0,15.8,3.6,66.3,9.0,1.0,112.7,1009.2,berawan
09:00:00,30.0,74.63,0.0,14.0,5.4,50.0,9.0,3.0,312.6,1009.0,cerah
10:00:00,29.4,77.35,0.0,11.5,6.4,77.1,9.0,4.0,355.9,1009.4,berawan
11:00:00,26.9,93.67,0.0,12.6,13.1,77.1,7.0,6.0,554.4,1009.3,berawan
12:00:00,27.0,86.01,8.0,16.9,4.4,77.1,5.0,5.0,525.5,1009.2,hujan
13:00:00,27.1,87.13,0.0,19.4,1.8,77.1,5.0,7.0,691.8,1008.5,berawan
14:00:00,28.0,82.44,0.0,24.1,3.6,77.1,5.0,6.0,550.9,1008.2,berawan
15:00:00,28.0,88.92,0.0,23.4,7.6,50.0,7.0,5.0,480.3,1007.0,cerah
16:00:00,25.1,94.19,0.0,18.0,14.8,77.1,1.0,3.0,335.5,1007.5,berawan
17:00:00,24.9,94.19,0.0,15.5,6.6,77.1,2.0,3.0,251.9,1008.2,berawan
18:00:00,24.9,98.39,40.0,15.8,1.8,77.1,3.0,1.0,124.1,1008.2,hujan
19:00:00,24.9,95.73,0.0,18.4,4.4,77.1,7.0,0.0,16.5,1009.0,berawan
20:00:00,24.2,99.35,0.0,19.1,5.4,71.7,9.0,0.0,0.0,1009.2,berawan
21:00:00,24.0,100.0,0.0,20.2,3.6,50.0,9.0,0.0,0.0,1009.0,cerah
22:00:00,24.1,98.38,0.0,20.5,3.6,71.7,9.0,0.0,0.0,1010.2,berawan
23:00:00,24.1,98.38,0.0,20.2,4.4,71.7,9.0,0.0,0.0,1010.3,berawan
00:00:00,23.9,95.08,0.0,18.7,6.4,71.7,9.0,0.0,0.0,1009.5,berawan
01:00:00,23.8,96.33,0.0,20.9,5.4,71.7,9.0,0.0,0.0,1009.3,berawan
02:00:00,24.2,94.16,0.0,23.4,8.4,71.7,9.0,0.0,0.0,1008.4,berawan
03:00:00,24.0,94.15,0.0,22.7,5.4,50.0,9.0,0.0,0.0,1008.0,cerah
04:00:00,23.8,96.33,0.0,22.0,5.4,71.7,9.0,0.0,0.0,1008.2,berawan
05:00:00,23.9,99.03,0.0,22.3,1.8,71.7,9.0,0.0,0.0,1008.2,berawan
06:00:00,23.8,95.7,0.0,22.0,3.6,71.7,9.0,0.0,0.0,1009.1,berawan
07:00:00,23.9,97.74,0.0,19.8,1.0,60.2,10.0,0.0,16.8,1009.3,berawan
08:00:00,26.9,84.49,0.0,17.3,5.4,71.7,10.0,2.0,162.1,1009.5,berawan
09:00:00,28.0,78.92,0.0,14.4,7.6,50.0,10.0,4.0,390.1,1009.0,cerah
10:00:00,30.0,79.56,0.0,17.3,6.6,71.7,10.0,5.0,470.0,1009.5,berawan
11:00:00,31.1,71.4,0.0,17.6,14.8,71.7,10.0,7.0,723.7,1009.4,berawan
12:00:00,31.3,70.75,0.0,19.8,16.6,71.7,8.9,8.0,812.2,1008.5,berawan
13:00:00,31.2,70.51,0.0,25.2,16.6,71.7,9.1,7.0,699.0,1008.3,berawan
14:00:00,30.9,70.46,0.0,25.2,16.6,66.3,10.0,7.0,712.2,1007.5,berawan
15:00:00,30.0,74.63,0.0,20.2,18.4,50.0,10.0,6.0,596.2,1007.0,cerah
16:00:00,30.1,73.92,0.0,20.9,18.7,55.4,10.0,6.0,558.2,1006.5,berawan
17:00:00,30.0,73.67,0.0,22.3,11.2,55.4,10.0,4.0,381.1,1006.4,berawan
18:00:00,28.8,78.77,0.0,23.8,11.2,33.1,10.0,2.0,176.8,1006.5,cerah
19:00:00,26.9,88.83,0.0,25.6,2.8,33.1,10.0,0.0,22.2,1007.3,cerah
20:00:00,26.1,85.63,0.0,27.0,5.4,38.6,10.0,0.0,0.0,1008.1,cerah
21:00:00,26.0,83.57,0.0,27.4,5.4,27.7,10.0,0.0,0.0,1009.0,cerah
22:00:00,25.1,85.53,0.0,26.6,3.6,38.6,10.0,0.0,0.0,1009.5,cerah
23:00:00,25.0,84.41,0.0,26.6,5.4,38.6,10.0,0.0,0.0,1009.5,cerah
00:00:00,24.8,88.66,0.0,28.1,3.6,44.0,10.0,0.0,0.0,1009.5,cerah
01:00:00,24.9,85.8,0.0,29.2,0.8,55.4,10.0,0.0,0.0,1008.6,berawan
02:00:00,24.8,88.66,0.0,29.9,2.6,55.4,10.0,0.0,0.0,1008.0,berawan
03:00:00,25.0,88.68,0.0,29.5,5.4,50.0,10.0,0.0,0.0,1008.0,cerah
04:00:00,24.9,90.29,0.0,21.6,3.6,60.0,10.0,0.0,0.0,1007.5,berawan
05:00:00,25.1,92.37,0.0,21.2,2.6,55.4,10.0,0.0,0.0,1007.4,berawan
06:00:00,24.9,92.66,0.0,22.3,2.8,55.4,10.0,0.0,0.0,1008.2,berawan
07:00:00,24.9,95.11,0.0,20.9,1.8,71.7,10.0,0.0,11.1,1008.3,berawan
08:00:00,26.9,86.0,0.0,19.1,4.4,71.7,10.0,1.0,87.0,1008.6,berawan
09:00:00,28.0,83.79,0.0,22.0,7.6,50.0,10.0,2.0,221.0,1009.0,berawan
10:00:00,30.6,70.74,0.0,14.8,6.4,71.7,10.0,4.0,403.3,1009.4,berawan
11:00:00,30.7,72.98,0.0,14.0,8.5,71.7,10.0,6.0,570.1,1009.2,berawan
12:00:00,31.8,62.76,0.0,20.5,12.1,71.7,10.0,7.0,727.4,1008.4,berawan
13:00:00,31.1,70.94,0.0,23.4,13.8,71.7,10.0,7.0,734.7,1008.2,berawan
14:00:00,27.2,78.8,0.0,23.0,18.4,100.0,8.0,9.0,851.8,1008.0,berawan
15:00:00,27.0,83.68,0.0,23.0,14.8,50.0,7.0,7.0,699.4,1007.0,berawan
16:00:00,25.8,88.45,0.0,26.3,4.6,77.1,8.0,5.0,458.6,1007.5,berawan
17:00:00,25.9,93.62,0.0,26.3,5.4,71.7,10.0,3.0,335.2,1007.5,berawan
18:00:00,25.8,94.22,4.0,22.7,3.6,77.1,7.0,1.0,120.3,1008.9,hujan
19:00:00,24.2,98.38,0.0,20.5,5.4,77.1,7.0,0.0,13.0,1008.1,berawan
20:00:00,24.2,98.38,0.0,23.8,5.4,71.7,7.5,0.0,0.0,1008.2,berawan
21:00:00,24.0,94.15,0.0,23.8,9.4,50.0,8.0,0.0,0.0,1007.0,berawan
22:00:00,23.8,93.22,0.0,23.4,9.4,71.7,7.5,0.0,0.0,1007.1,berawan
23:00:00,23.7,96.01,0.0,24.5,2.8,71.7,7.5,0.0,0.0,1007.3,berawan
00:00:00,24.0,94.46,0.0,25.9,7.6,71.7,7.5,0.0,0.0,1007.1,berawan
01:00:00,24.2,94.16,0.0,28.1,9.4,71.7,7.5,0.0,0.0,1006.3,berawan
02:00:00,24.2,94.77,0.0,30.2,4.6,71.7,7.5,0.0,0.0,1006.2,berawan
03:00:00,24.0,94.15,0.0,30.2,3.6,50.0,8.0,0.0,0.0,1006.0,berawan
04:00:00,23.7,96.01,0.0,24.8,1.8,71.7,7.5,0.0,0.0,1006.1,berawan
05:00:00,23.7,96.01,0.0,25.6,5.4,71.7,7.5,0.0,0.0,1006.4,berawan
06:00:00,23.8,95.38,0.0,29.2,4.6,66.3,9.1,0.0,0.0,1007.3,berawan
07:00:00,24.6,95.1,0.0,25.9,5.4,66.3,10.0,0.0,16.2,1008.3,berawan
08:00:00,27.8,78.89,0.0,23.4,4.4,66.3,10.0,1.0,128.4,1008.4,berawan
09:00:00,30.0,74.63,0.0,19.8,9.4,50.0,10.0,3.0,332.1,1009.0,cerah
10:00:00,29.5,81.31,0.0,16.9,4.4,50.0,8.0,6.0,568.9,1009.1,cerah
11:00:00,28.8,82.15,0.0,20.2,7.1,71.7,10.0,7.0,678.6,1008.4,berawan
12:00:00,29.1,79.07,0.6,21.6,5.4,71.7,8.0,7.0,749.4,1008.2,hujan
13:00:00,27.2,90.88,0.0,24.5,6.4,71.7,6.0,6.0,610.5,1007.3,berawan
14:00:00,27.2,93.68,0.0,27.0,1.8,71.7,6.0,7.0,743.3,1006.5,berawan
15:00:00,29.0,83.9,0.0,27.7,3.6,50.0,9.0,6.0,579.0,1005.0,cerah
16:00:00,29.0,83.36,0.0,27.0,5.4,71.7,10.0,4.0,440.8,1005.4,berawan
17:00:00,29.1,83.9,0.0,26.6,8.4,71.7,10.0,3.0,270.1,1005.5,berawan
18:00:00,28.1,86.11,0.0,24.8,4.6,71.7,10.0,1.0,146.1,1006.4,berawan
19:00:00,27.0,93.07,0.0,21.6,3.6,71.7,9.0,0.0,17.7,1007.3,berawan
20:00:00,26.1,94.24,0.0,19.8,0.0,71.7,9.0,0.0,0.0,1008.1,berawan
21:00:00,26.0,94.23,0.0,20.5,3.6,50.0,10.0,0.0,0.0,1008.0,cerah
22:00:00,26.1,91.83,0.0,21.2,3.6,71.7,10.0,0.0,0.0,1009.4,berawan
23:00:00,26.1,92.72,0.0,21.6,8.4,71.7,10.0,0.0,0.0,1009.5,berawan
00:00:00,26.1,87.9,0.0,22.0,6.6,71.7,10.0,0.0,0.0,1009.3,berawan
01:00:00,25.9,87.31,0.0,24.5,3.6,71.7,10.0,0.0,0.0,1008.3,berawan
02:00:00,24.9,94.18,0.0,23.8,3.6,90.0,10.0,0.0,0.0,1007.4,berawan
03:00:00,25.0,94.19,0.0,27.4,3.6,50.0,10.0,0.0,0.0,1007.0,cerah
04:00:00,24.1,94.72,0.0,19.4,3.6,90.0,10.0,0.0,0.0,1006.8,berawan
05:00:00,23.9,95.87,0.0,19.8,3.6,90.0,10.0,0.0,0.0,1006.8,berawan
06:00:00,23.8,96.33,0.0,20.5,3.6,71.7,10.0,0.0,0.0,1007.4,cerah
07:00:00,23.9,99.03,0.0,20.9,3.6,71.7,10.0,0.0,13.1,1008.4,berawan
08:00:00,27.2,81.81,0.0,20.9,1.8,71.7,10.0,1.0,120.0,1009.4,berawan
09:00:00,29.0,79.06,0.0,28.1,3.6,50.0,10.0,3.0,320.2,1010.0,cerah
10:00:00,30.2,64.8,0.0,25.2,4.6,71.7,10.0,4.0,438.8,1010.1,berawan
11:00:00,31.0,63.42,0.0,25.6,5.7,71.7,10.0,5.0,514.1,1009.3,berawan
12:00:00,31.8,59.47,0.0,25.2,9.4,55.4,10.0,6.0,617.2,1009.1,berawan
13:00:00,31.9,59.0,0.0,26.3,12.0,55.4,10.0,7.0,650.4,1008.2,berawan
14:00:00,31.1,67.68,0.0,26.3,6.6,66.3,10.0,6.0,618.7,1007.3,berawan
15:00:00,32.0,62.72,0.0,24.8,14.8,50.0,10.0,6.0,611.8,1006.0,cerah
16:00:00,31.2,58.83,0.0,27.4,7.6,66.3,10.0,6.0,558.2,1006.2,berawan
17:00:00,31.9,50.0,0.0,26.3,7.6,66.3,10.0,3.0,317.1,1006.4,berawan
18:00:00,29.9,56.34,0.0,22.7,7.6,66.3,10.0,1.0,134.2,1007.1,berawan
19:00:00,27.9,69.08,0.0,22.0,5.4,66.3,10.0,0.0,19.7,1007.5,berawan
20:00:00,25.9,82.19,0.0,19.4,5.4,66.3,10.0,0.0,0.0,1008.4,berawan
21:00:00,25.0,88.68,0.0,19.4,5.4,50.0,10.0,0.0,0.0,1009.0,cerah
22:00:00,24.9,90.14,0.0,19.8,2.8,66.3,10.0,0.0,0.0,1010.2,berawan
23:00:00,25.9,82.19,0.0,20.5,9.4,66.3,10.0,0.0,0.0,1010.1,berawan
00:00:00,24.4,92.47,0.0,19.4,5.4,80.0,10.0,0.0,0.0,1010.1,berawan
01:00:00,24.2,92.62,0.0,19.4,4.4,66.3,10.0,0.0,0.0,1009.3,berawan
02:00:00,24.1,93.23,0.0,19.4,3.6,66.3,10.0,0.0,0.0,1008.6,berawan
03:00:00,25.0,83.45,0.0,20.5,1.8,50.0,10.0,0.0,0.0,1008.0,cerah
04:00:00,24.2,91.11,0.0,14.4,2.6,66.3,10.0,0.0,0.0,1008.1,berawan
05:00:00,23.8,93.22,0.0,14.8,4.4,66.3,10.0,0.0,0.0,1008.3,berawan
06:00:00,23.7,95.7,0.0,16.6,5.4,66.3,10.0,0.0,0.0,1009.0,berawan
07:00:00,24.7,89.54,0.0,16.6,3.6,55.4,10.0,0.0,16.5,1009.4,berawan
08:00:00,27.9,76.01,0.0,16.6,4.4,44.0,10.0,1.0,129.9,1010.4,cerah
09:00:00,30.0,70.29,0.0,16.6,3.6,27.7,10.0,3.0,319.9,1010.0,cerah
10:00:00,31.0,70.48,0.0,15.5,5.4,50.0,10.0,5.0,495.7,1010.0,cerah
11:00:00,31.8,63.7,0.0,10.8,9.4,55.4,10.0,7.0,676.6,1010.3,berawan
12:00:00,31.1,71.4,0.0,10.4,13.0,55.4,10.0,8.0,796.2,1009.5,berawan
13:00:00,31.8,65.47,0.0,12.6,10.3,66.3,10.0,8.0,842.5,1009.1,berawan
14:00:00,31.9,67.21,0.0,13.7,10.2,66.3,10.0,8.0,824.6,1007.5,berawan
15:00:00,31.0,74.79,0.0,13.0,13.0,50.0,10.0,7.0,704.3,1007.0,cerah
16:00:00,31.2,70.51,0.0,15.5,9.4,66.3,10.0,6.0,631.1,1006.5,berawan
17:00:00,30.9,70.0,0.0,13.7,11.2,77.1,10.0,4.0,391.7,1007.1,berawan
18:00:00,30.1,74.4,0.0,12.2,10.3,44.0,10.0,2.0,188.9,1007.4,cerah
19:00:00,27.9,85.14,0.0,9.0,3.6,44.0,10.0,0.0,24.1,1008.2,cerah
20:00:00,26.8,86.55,0.0,8.6,3.6,55.4,10.0,0.0,0.0,1010.1,berawan
21:00:00,27.0,83.68,0.0,9.4,5.4,50.0,10.0,0.0,0.0,1009.0,cerah
22:00:00,26.2,85.37,0.0,8.6,4.4,66.3,10.0,0.0,0.0,1009.5,berawan
23:00:00,26.1,86.48,0.0,6.8,3.6,66.3,10.0,0.0,0.0,1010.1,berawan
00:00:00,26.9,86.0,0.0,6.5,9.4,66.3,10.0,0.0,0.0,1009.4,berawan
01:00:00,26.0,92.12,0.0,7.6,5.4,66.3,10.0,0.0,0.0,1009.3,berawan
02:00:00,25.8,89.32,0.0,8.3,5.4,66.3,10.0,0.0,0.0,1008.4,berawan
03:00:00,26.0,88.76,0.0,9.4,5.4,50.0,10.0,0.0,0.0,1008.0,cerah
04:00:00,24.9,90.14,0.0,11.5,13.8,66.3,10.0,0.0,0.0,1007.3,berawan
05:00:00,25.0,85.81,0.0,11.5,3.6,66.3,10.0,0.0,0.0,1007.4,berawan
06:00:00,24.7,87.21,0.0,11.5,4.4,66.3,10.0,0.0,0.0,1008.2,berawan
07:00:00,25.0,87.24,0.0,11.5,3.6,38.6,10.0,0.0,16.8,1009.1,cerah
08:00:00,30.5,72.47,0.0,11.2,0.0,38.6,10.0,2.0,175.7,1009.4,cerah
09:00:00,31.0,74.79,0.0,11.5,5.4,27.7,10.0,4.0,361.3,1010.0,cerah
10:00:00,31.1,67.26,0.0,11.9,7.6,38.6,10.0,6.0,620.4,1009.6,cerah
11:00:00,30.5,71.76,0.0,12.2,9.4,38.6,10.0,8.0,806.2,1009.2,cerah
12:00:00,31.3,71.54,0.0,12.2,9.4,38.6,10.0,9.0,916.1,1009.0,cerah
13:00:00,31.9,71.09,0.0,13.3,12.0,44.0,10.0,10.0,983.5,1008.2,cerah
14:00:00,31.9,73.28,0.0,15.5,7.7,44.0,10.0,9.0,915.3,1007.2,cerah
15:00:00,32.0,74.95,0.0,15.8,16.6,27.7,10.0,8.0,778.3,1006.0,cerah
16:00:00,30.9,75.5,0.0,15.8,8.0,44.0,10.0,6.0,583.5,1007.1,cerah
17:00:00,30.1,77.94,0.0,14.0,8.4,54.8,10.0,4.0,389.8,1007.1,berawan
18:00:00,29.7,77.04,0.0,12.2,11.2,66.3,10.0,2.0,195.5,1007.2,berawan
19:00:00,28.4,81.69,0.0,11.2,1.8,44.0,10.0,0.0,29.5,1007.3,cerah
20:00:00,27.2,87.43,0.0,9.0,7.6,44.0,10.0,0.0,0.0,1007.5,cerah
21:00:00,27.0,88.84,0.0,9.0,5.4,27.7,10.0,0.0,0.0,1008.0,cerah
22:00:00,26.2,85.37,0.0,8.3,5.4,44.0,10.0,0.0,0.0,1009.1,cerah
23:00:00,26.1,87.9,0.0,8.3,4.4,55.4,10.0,0.0,0.0,1009.2,berawan
00:00:00,26.1,84.95,0.0,8.3,3.6,55.4,10.0,0.0,0.0,1009.1,berawan
01:00:00,25.2,92.68,0.0,7.9,4.6,55.4,10.0,0.0,0.0,1008.4,berawan
02:00:00,25.2,92.07,0.0,7.6,5.4,55.4,10.0,0.0,0.0,1008.2,berawan
03:00:00,25.0,94.19,0.0,7.6,3.6,50.0,10.0,0.0,0.0,1008.0,cerah
04:00:00,26.0,89.05,0.0,9.0,5.4,55.4,10.0,0.0,0.0,1007.4,berawan
05:00:00,24.9,90.14,0.0,9.7,3.6,55.4,10.0,0.0,0.0,1007.5,berawan
06:00:00,26.0,83.56,0.0,9.4,7.6,50.0,10.0,0.0,0.0,1008.0,cerah
07:00:00,26.0,82.2,0.0,10.1,3.6,44.0,10.0,0.0,18.9,1009.2,cerah
08:00:00,29.7,69.79,0.0,10.8,3.6,44.0,10.0,2.0,186.4,1009.5,cerah
09:00:00,31.0,70.48,0.0,12.6,3.6,27.7,10.0,4.0,421.4,1010.0,cerah
10:00:00,30.8,70.21,0.0,12.6,5.4,38.6,10.0,6.0,606.2,1009.3,cerah
11:00:00,30.9,68.56,0.0,13.0,9.4,38.6,10.0,8.0,763.2,1008.5,cerah
12:00:00,30.9,75.5,0.0,17.3,12.0,44.0,10.0,9.0,869.0,1008.2,cerah
13:00:00,31.6,72.89,0.0,19.8,13.0,38.6,10.0,9.0,875.2,1007.4,cerah
14:00:00,31.6,69.36,0.0,21.2,13.0,38.6,10.0,8.0,829.1,1006.5,cerah
15:00:00,32.0,66.58,0.0,20.9,11.2,27.7,10.0,8.0,783.3,1006.0,cerah
16:00:00,31.1,71.63,0.0,16.9,11.2,44.0,10.0,6.0,579.6,1005.5,cerah
17:00:00,30.2,72.98,0.0,16.6,13.0,54.8,10.0,4.0,416.0,1006.1,berawan
18:00:00,30.0,74.63,0.0,14.8,5.4,44.0,10.0,2.0,176.4,1006.3,cerah
19:00:00,29.0,83.9,0.0,15.8,1.8,27.7,10.0,0.0,28.8,1007.0,cerah
20:00:00,27.2,84.64,0.0,15.8,3.6,54.8,10.0,0.0,0.0,1008.2,berawan
21:00:00,27.0,88.84,0.0,19.8,3.6,27.7,10.0,0.0,0.0,1008.0,cerah
22:00:00,25.9,93.62,0.0,21.2,3.6,54.8,10.0,0.0,0.0,1009.3,berawan
23:00:00,25.7,94.22,0.0,21.2,3.6,80.0,10.0,0.0,0.0,1009.5,berawan
00:00:00,25.7,95.35,0.0,20.9,3.6,80.0,10.0,0.0,0.0,1009.4,berawan
01:00:00,25.4,95.91,0.0,21.2,5.4,80.0,10.0,0.0,0.0,1009.4,berawan
02:00:00,25.9,95.36,0.0,23.0,3.6,80.0,10.0,0.0,0.0,1008.7,berawan
03:00:00,25.1,100.0,0.0,23.8,5.4,50.0,10.0,0.0,0.0,1008.0,cerah
04:00:00,25.4,95.91,0.0,29.5,3.6,80.0,10.0,0.0,0.0,1007.2,berawan
05:00:00,25.1,93.07,0.0,31.3,3.6,80.0,10.0,0.0,0.0,1007.9,berawan
06:00:00,25.4,95.91,0.0,30.6,3.6,80.0,10.0,0.0,0.0,1008.9,berawan
07:00:00,25.7,94.22,0.0,30.2,3.6,80.0,10.0,0.0,16.7,1009.2,berawan
08:00:00,27.2,84.7,0.0,28.8,3.6,80.0,10.0,1.0,112.1,1010.1,berawan
09:00:00,27.9,82.28,0.0,26.3,16.2,77.5,,3.0,347.8,1011.0,berawan
10:00:00,29.9,77.78,0.0,24.5,5.4,90.0,10.0,6.0,613.9,1010.9,berawan
11:00:00,31.2,70.5,0.0,23.0,9.4,80.0,10.0,8.0,789.1,1010.2,berawan
12:00:00,31.4,70.54,0.0,20.9,11.2,80.0,10.0,7.0,700.2,1009.6,berawan
13:00:00,31.7,70.18,0.0,20.9,11.2,80.0,10.0,6.0,632.3,1008.6,berawan
14:00:00,32.1,64.47,0.0,22.0,8.5,66.3,10.0,6.0,584.0,1007.4,berawan
15:00:00,28.0,83.79,0.0,22.7,11.2,50.0,9.0,6.0,569.8,1007.0,cerah
16:00:00,26.9,90.28,0.0,23.0,5.4,71.7,7.0,5.0,546.8,1007.2,berawan
17:00:00,28.0,85.43,0.0,21.6,3.6,71.7,9.0,3.0,346.6,1008.1,berawan
18:00:00,27.8,85.13,1.0,21.6,5.4,71.7,9.0,2.0,161.7,1008.3,hujan
19:00:00,27.2,83.7,0.0,19.4,7.2,71.7,9.0,0.0,20.8,1009.3,berawan
20:00:00,26.2,88.2,0.0,19.1,3.6,71.7,10.0,0.0,0.0,1010.1,berawan
21:00:00,26.0,94.23,0.0,20.9,5.4,50.0,10.0,0.0,0.0,1011.0,cerah
22:00:00,25.7,91.08,0.0,20.9,4.6,71.7,10.0,0.0,0.0,1011.3,berawan
23:00:00,25.2,95.33,0.0,19.8,3.6,90.0,10.0,0.0,0.0,1011.6,berawan
00:00:00,25.0,94.5,0.0,18.7,3.6,71.7,10.0,0.0,0.0,1011.1,berawan
01:00:00,25.1,94.19,0.0,19.1,3.6,71.7,10.0,0.0,0.0,1010.3,berawan
02:00:00,25.0,93.58,0.0,19.8,3.6,71.7,10.0,0.0,0.0,1009.7,berawan
03:00:00,27.6,82.25,0.0,20.2,19.1,97.5,,0.0,0.0,1009.0,berawan
04:00:00,24.6,95.1,0.0,28.1,3.6,71.7,10.0,0.0,0.0,1008.3,berawan
05:00:00,24.4,100.0,0.0,29.2,5.4,100.0,10.0,0.0,0.0,1009.1,berawan
06:00:00,24.0,100.0,0.0,27.7,3.6,50.0,10.0,0.0,0.0,1009.0,cerah
07:00:00,25.5,90.18,0.0,23.0,3.6,71.7,10.0,0.0,15.3,1009.4,berawan
08:00:00,27.7,77.1,0.0,21.6,3.6,71.7,10.0,2.0,180.0,1010.5,berawan
09:00:00,29.0,79.06,0.0,22.7,3.6,50.0,10.0,4.0,384.3,1011.0,cerah
10:00:00,30.2,69.97,0.0,22.3,7.6,66.3,10.0,6.0,609.1,1011.4,berawan
11:00:00,32.2,59.06,0.0,23.8,4.6,55.4,10.0,8.0,803.9,1011.3,berawan
12:00:00,32.8,49.16,0.0,23.8,13.0,55.4,10.0,9.0,921.3,1010.3,berawan
13:00:00,33.4,48.75,0.0,24.8,4.6,71.7,10.0,9.0,941.8,1009.5,berawan
14:00:00,33.2,50.34,0.0,29.9,5.7,71.7,10.0,9.0,866.8,1008.4,berawan
15:00:00,33.0,59.27,0.0,31.7,3.6,50.0,10.0,8.0,783.5,1007.0,cerah
16:00:00,33.7,48.2,0.0,28.1,4.6,66.3,10.0,6.0,618.3,1007.2,berawan
17:00:00,33.9,46.66,0.0,24.1,4.6,66.3,10.0,4.0,379.0,1007.2,berawan
18:00:00,32.5,54.4,0.0,19.8,4.4,66.3,10.0,2.0,207.8,1007.4,berawan
19:00:00,29.1,74.58,0.0,16.6,7.6,55.4,10.0,0.0,30.4,1008.3,berawan
20:00:00,27.2,87.99,0.0,15.1,3.6,55.4,10.0,0.0,0.0,1010.0,berawan
21:00:00,27.0,88.84,0.0,14.4,7.6,50.0,10.0,0.0,0.0,1010.0,cerah
22:00:00,26.2,92.73,0.0,14.0,3.6,44.0,10.0,0.0,0.0,1011.3,cerah
23:00:00,25.9,94.23,0.0,14.0,1.8,44.0,10.0,0.0,0.0,1011.4,cerah
00:00:00,26.1,89.34,0.0,15.8,3.6,44.0,10.0,0.0,0.0,1011.0,cerah
01:00:00,26.2,87.34,0.0,16.2,5.4,44.0,10.0,0.0,0.0,1010.4,cerah
02:00:00,25.7,89.03,0.0,16.2,3.6,44.0,10.0,0.0,0.0,1010.1,cerah
03:00:00,26.0,88.76,0.0,18.0,7.6,27.7,10.0,0.0,0.0,1009.0,cerah
04:00:00,25.4,89.78,0.0,26.6,1.8,60.0,10.0,0.0,0.0,1009.3,berawan
05:00:00,24.9,89.26,0.0,29.9,2.6,44.0,10.0,0.0,0.0,1009.4,cerah
06:00:00,24.7,88.95,0.0,30.2,7.6,44.0,10.0,0.0,0.0,1010.1,cerah
07:00:00,24.8,89.25,0.0,29.9,5.7,60.0,10.0,0.0,13.0,1010.3,berawan
08:00:00,27.9,78.91,0.0,30.2,5.4,44.0,10.0,1.0,145.1,1010.5,cerah
09:00:00,31.0,70.48,0.0,29.5,3.6,27.7,10.0,4.0,354.3,1011.0,cerah
10:00:00,31.0,74.79,0.0,26.3,13.0,27.7,10.0,6.0,557.6,1011.0,cerah
11:00:00,31.6,67.59,0.0,22.0,10.3,44.0,10.0,7.0,720.7,1011.1,cerah
12:00:00,31.1,71.4,0.0,16.9,11.2,66.3,10.0,9.0,853.2,1010.4,berawan
13:00:00,30.1,77.94,0.0,16.6,9.4,66.3,10.0,9.0,882.2,1010.1,berawan
14:00:00,32.1,71.12,0.0,18.0,11.2,66.3,10.0,9.0,892.7,1008.4,berawan
15:00:00,32.0,70.66,0.0,19.8,11.2,50.0,10.0,7.0,721.4,1008.0,cerah
16:00:00,29.3,75.36,0.0,22.0,8.4,71.7,10.0,6.0,576.1,1008.3,berawan
17:00:00,29.0,84.17,0.0,20.2,5.4,71.7,8.0,4.0,400.4,1008.5,berawan
18:00:00,28.9,84.43,0.4,22.3,3.6,71.7,8.0,2.0,166.4,1009.1,hujan
19:00:00,27.2,92.19,0.0,22.3,4.6,71.7,9.1,0.0,28.3,1009.2,berawan
20:00:00,26.7,89.88,0.0,20.9,3.6,90.0,8.0,0.0,0.0,1009.8,berawan
21:00:00,26.0,94.23,0.0,18.0,3.6,50.0,10.0,0.0,0.0,1009.0,cerah
22:00:00,25.7,91.44,0.0,16.9,3.6,80.0,10.0,0.0,0.0,1010.3,berawan
23:00:00,25.2,93.59,0.0,15.1,1.8,66.3,10.0,0.0,0.0,1010.1,berawan
00:00:00,25.1,96.81,0.0,15.5,3.6,66.3,10.0,0.0,0.0,1010.1,berawan
01:00:00,25.0,94.19,0.0,19.8,5.4,66.3,10.0,0.0,0.0,1009.2,berawan
02:00:00,25.1,94.19,0.0,20.9,3.6,66.3,10.0,0.0,0.0,1008.3,berawan
03:00:00,25.0,94.19,0.0,20.9,3.6,50.0,10.0,0.0,0.0,1007.0,cerah
04:00:00,24.7,91.45,0.0,25.6,5.4,66.3,10.0,0.0,0.0,1007.3,berawan
05:00:00,24.2,96.79,0.0,25.2,4.4,66.3,10.0,0.0,0.0,1008.0,berawan
06:00:00,24.1,98.06,0.0,24.1,3.6,66.3,10.0,0.0,0.0,1008.3,berawan
07:00:00,24.8,94.18,0.0,23.4,3.6,66.3,10.0,0.0,15.1,1009.3,berawan
08:00:00,29.5,72.64,0.0,21.6,0.0,66.3,10.0,2.0,167.7,1009.5,berawan
